customer_code,customer_name,group_code,group_name,tong_sl,tong_dt,so_don,ty_trong_kh_pct
KH-00299,CỬA HÀNG XE ĐẠP VIỆT ANH,CITYBIKE_P,Xe phổ thông,14.0,15990000.0,1,65.45
KH-00299,CỬA HÀNG XE ĐẠP VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4840000.0,1,19.81
KH-00299,CỬA HÀNG XE ĐẠP VIỆT ANH,SPORTBIKE_S,Xe thể thao thép,3.0,3600000.0,1,14.74
KH-00300,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,15.0,17490000.0,1,100.0
KH-00301,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,56.0,64940000.0,1,100.0
KH-00302,CÔNG TY TNHH XÂY DỰNG,CITYBIKE_P,Xe phổ thông,13.0,15400000.0,1,41.72
KH-00302,CÔNG TY TNHH XÂY DỰNG,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,14610000.0,1,39.58
KH-00302,CÔNG TY TNHH XÂY DỰNG,SPORTBIKE_A,Xe thể thao nhôm,2.0,4300000.0,1,11.65
KH-00302,CÔNG TY TNHH XÂY DỰNG,SPORTBIKE_S,Xe thể thao thép,2.0,2600000.0,1,7.04
KH-00303,CÔNG TY CỔ PHẦN BÌNH MINH,CITYBIKE_P,Xe phổ thông,6.0,7280000.0,1,56.09
KH-00303,CÔNG TY CỔ PHẦN BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5700000.0,1,43.91
KH-00304,DOANH NGHIỆP TW TÚ ANH,CITYBIKE_P,Xe phổ thông,15.0,17710000.0,1,100.0
KH-00305,CÔNG TY CỔ PHẦN TÂY BẮC,CITYBIKE_P,Xe phổ thông,23.0,26820000.0,2,83.37
KH-00305,CÔNG TY CỔ PHẦN TÂY BẮC,SPORTBIKE_A,Xe thể thao nhôm,2.0,4300000.0,1,13.37
KH-00305,CÔNG TY CỔ PHẦN TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1050000.0,1,3.26
KH-00306,CÔNG TY TNHH HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,14.0,16430000.0,1,100.0
KH-00307,DOANH NGHIỆP TW THIÊN AN,CITYBIKE_P,Xe phổ thông,12.0,14160000.0,1,47.97
KH-00307,DOANH NGHIỆP TW THIÊN AN,SPORTBIKE_A,Xe thể thao nhôm,5.0,12457574.0,1,42.2
KH-00307,DOANH NGHIỆP TW THIÊN AN,SPORTBIKE_S,Xe thể thao thép,2.0,2400000.0,1,8.13
KH-00307,DOANH NGHIỆP TW THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,500000.0,1,1.69
KH-00308,CÔNG TY TNHH THIÊN AN,CITYBIKE_P,Xe phổ thông,19.0,23040000.0,1,59.32
KH-00308,CÔNG TY TNHH THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,10200000.0,1,26.26
KH-00308,CÔNG TY TNHH THIÊN AN,SPORTBIKE_A,Xe thể thao nhôm,2.0,4300000.0,1,11.07
KH-00308,CÔNG TY TNHH THIÊN AN,SPORTBIKE_S,Xe thể thao thép,1.0,1300000.0,1,3.35
KH-00309,CÔNG TY CỔ PHẦN PHÚC AN,CITYBIKE_P,Xe phổ thông,11.0,13510000.0,1,62.52
KH-00309,CÔNG TY CỔ PHẦN PHÚC AN,SPORTBIKE_S,Xe thể thao thép,4.0,5100000.0,1,23.6
KH-00309,CÔNG TY CỔ PHẦN PHÚC AN,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,3000000.0,1,13.88
KH-00310,HỘ KINH DOANH VẠN LỢI,CITYBIKE_P,Xe phổ thông,24.0,27870000.0,1,80.16
KH-00310,HỘ KINH DOANH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,6900000.0,1,19.84
KH-00311,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,25.0,29210000.0,1,73.1
KH-00311,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,SPORTBIKE_A,Xe thể thao nhôm,5.0,10750000.0,1,26.9
KH-00312,DOANH NGHIỆP TW HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,38.0,44350000.0,1,94.87
KH-00312,DOANH NGHIỆP TW HOÀ BÌNH,SPORTBIKE_S,Xe thể thao thép,2.0,2400000.0,1,5.13
KH-00313,DOANH NGHIỆP TW BÌNH MINH,CITYBIKE_P,Xe phổ thông,16.0,18730000.0,1,100.0
KH-00314,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,CITYBIKE_P,Xe phổ thông,51.0,58640000.0,1,83.01
KH-00314,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,12000000.0,1,16.99
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,7.0,8550000.0,1,43.49
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,6300000.0,1,32.05
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,SPORTBIKE_S,Xe thể thao thép,1.0,2658500.0,1,13.52
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,1,10.94
KH-00316,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,21.0,24300000.0,1,57.32
KH-00316,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,SPORTBIKE_S,Xe thể thao thép,5.0,13292500.0,1,31.36
KH-00316,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4800000.0,1,11.32
KH-00317,CỬA HÀNG XE ĐẠP THIÊN AN,CITYBIKE_P,Xe phổ thông,14.0,16500000.0,1,94.02
KH-00317,CỬA HÀNG XE ĐẠP THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1050000.0,1,5.98
KH-00318,HỘ KINH DOANH BÌNH MINH,CITYBIKE_P,Xe phổ thông,26.0,30680000.0,1,100.0
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,CITYBIKE_P,Xe phổ thông,14.0,16470000.0,1,58.87
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,SPORTBIKE_S,Xe thể thao thép,3.0,5158500.0,1,18.44
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4200000.0,1,15.01
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,1,7.68
KH-00320,HỘ KINH DOANH PHÚC AN,CITYBIKE_P,Xe phổ thông,13.0,15620000.0,1,86.68
KH-00320,HỘ KINH DOANH PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2400000.0,1,13.32
KH-00321,CỬA HÀNG XE ĐẠP VIỆT ANH,CITYBIKE_P,Xe phổ thông,17.0,20150000.0,1,90.56
KH-00321,CỬA HÀNG XE ĐẠP VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2100000.0,1,9.44
KH-00322,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,CITYBIKE_P,Xe phổ thông,9.0,10830000.0,1,66.12
KH-00322,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5550000.0,1,33.88
KH-00323,CÔNG TY CỔ PHẦN PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,9.0,10850000.0,1,100.0
KH-00324,CÔNG TY CỔ PHẦN ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,22.0,25730000.0,1,75.28
KH-00324,CÔNG TY CỔ PHẦN ĐÔNG NAM,SPORTBIKE_S,Xe thể thao thép,5.0,6300000.0,1,18.43
KH-00324,CÔNG TY CỔ PHẦN ĐÔNG NAM,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,1,6.29
KH-00325,HỘ KINH DOANH THANH BÌNH,CITYBIKE_P,Xe phổ thông,38.0,59956468.0,1,100.0
KH-00326,CỬA HÀNG XE ĐẠP VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,7.0,8070000.0,1,58.18
KH-00326,CỬA HÀNG XE ĐẠP VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4800000.0,1,34.61
KH-00326,CỬA HÀNG XE ĐẠP VĨNH PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1000000.0,1,7.21
KH-00327,CÔNG TY TNHH MẶT TRỜI,CITYBIKE_P,Xe phổ thông,47.0,55970000.0,1,100.0
KH-00328,CÔNG TY CỔ PHẦN PHÚC AN,CITYBIKE_P,Xe phổ thông,22.0,25780000.0,1,68.24
KH-00328,CÔNG TY CỔ PHẦN PHÚC AN,SPORTBIKE_A,Xe thể thao nhôm,3.0,6450000.0,1,17.07
KH-00328,CÔNG TY CỔ PHẦN PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5550000.0,1,14.69
KH-00329,HỘ KINH DOANH TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,10.0,21666667.0,1,100.0
KH-00330,CÔNG TY TNHH THIÊN AN,CITYBIKE_P,Xe phổ thông,30.0,35410000.0,1,57.52
KH-00330,CÔNG TY TNHH THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,16950000.0,1,27.53
KH-00330,CÔNG TY TNHH THIÊN AN,SPORTBIKE_S,Xe thể thao thép,5.0,6200000.0,1,10.07
KH-00330,CÔNG TY TNHH THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,3000000.0,1,4.87
KH-00331,HỘ KINH DOANH ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,10.0,11710000.0,1,69.04
KH-00331,HỘ KINH DOANH ĐẠI DƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5250000.0,1,30.96
KH-00332,DOANH NGHIỆP TW TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,21.0,24510000.0,1,100.0
KH-00333,DOANH NGHIỆP TW ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,18.0,20870000.0,1,90.86
KH-00333,DOANH NGHIỆP TW ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2100000.0,1,9.14
KH-00334,HỘ KINH DOANH YÊN BÌNH,CITYBIKE_P,Xe phổ thông,90.0,137083331.0,2,56.0
KH-00334,HỘ KINH DOANH YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,80.0,107722223.0,2,44.0
KH-00335,CÔNG TY CỔ PHẦN THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,2027778.0,1,100.0
KH-00336,CÔNG TY CỔ PHẦN LONG PHÚ,CITYBIKE_P,Xe phổ thông,2.0,4537038.0,2,100.0
KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,198.0,322931036.0,12,74.9
KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,56.0,52068843.0,11,12.08
KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,39.0,49186557.0,9,11.41
KH-00338,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,SPORTBIKE_S,Xe thể thao thép,3.0,6940000.0,2,1.61
KH-00339,CỬA HÀNG XE ĐẠP ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,22.0,34233882.0,2,87.88
KH-00339,CỬA HÀNG XE ĐẠP ĐẠI LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4719440.0,1,12.12
KH-00340,CÔNG TY TNHH THANH BÌNH,CITYBIKE_P,Xe phổ thông,31.0,48336102.0,3,89.09
KH-00340,CÔNG TY TNHH THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5918980.0,1,10.91
KH-00341,CỬA HÀNG XE ĐẠP VIỆT ANH,CITYBIKE_P,Xe phổ thông,524.0,826413713.0,5,92.68
KH-00341,CỬA HÀNG XE ĐẠP VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,48.0,60793404.0,3,6.82
KH-00341,CỬA HÀNG XE ĐẠP VIỆT ANH,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4483330.0,1,0.5
KH-00342,HỘ KINH DOANH VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,127.0,208378852.0,5,80.95
KH-00342,HỘ KINH DOANH VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,30.0,37825078.0,4,14.69
KH-00342,HỘ KINH DOANH VĨNH PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,12.0,11204434.0,2,4.35
KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,48.0,76758311.0,2,100.0
KH-00346,DOANH NGHIỆP TW TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,11.0,17549439.0,2,55.96
KH-00346,DOANH NGHIỆP TW TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,10.0,9133325.0,2,29.12
KH-00346,DOANH NGHIỆP TW TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4679628.0,1,14.92
KH-00347,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,CITYBIKE_P,Xe phổ thông,42.0,67850543.0,3,78.86
KH-00347,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,18191475.0,3,21.14
KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,CITYBIKE_P,Xe phổ thông,30.0,46892216.0,3,77.41
KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,SPORTBIKE_A,Xe thể thao nhôm,3.0,7992777.0,1,13.19
KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3333333.0,1,5.5
KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2361111.0,1,3.9
KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,91.0,152387189.0,5,78.18
KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,23.0,21159425.0,1,10.86
KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,SPORTBIKE_S,Xe thể thao thép,8.0,18715000.0,2,9.6
KH-00349,HỘ KINH DOANH TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,1.36
KH-00350,CÔNG TY TNHH BÌNH MINH,CITYBIKE_P,Xe phổ thông,84.0,135387748.0,3,94.51
KH-00350,CÔNG TY TNHH BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7863330.0,1,5.49
KH-00351,CÔNG TY TNHH AN PHÁT,CITYBIKE_P,Xe phổ thông,13.0,21086106.0,1,88.84
KH-00351,CÔNG TY TNHH AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,11.16
KH-00352,CỬA HÀNG XE ĐẠP LONG PHÚ,CITYBIKE_P,Xe phổ thông,10.0,18133330.0,1,100.0
KH-00353,CỬA HÀNG XE ĐẠP THANH BÌNH,CITYBIKE_P,Xe phổ thông,53.0,87304059.0,4,91.45
KH-00353,CỬA HÀNG XE ĐẠP THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5283887.0,2,5.54
KH-00353,CỬA HÀNG XE ĐẠP THANH BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2873331.0,1,3.01
KH-00354,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,CITYBIKE_P,Xe phổ thông,20.0,31927771.0,1,68.05
KH-00354,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10173608.0,1,21.68
KH-00354,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,SPORTBIKE_S,Xe thể thao thép,2.0,4815554.0,1,10.26
KH-00355,DOANH NGHIỆP TW PHÚC AN,CITYBIKE_P,Xe phổ thông,33.0,51768876.0,3,76.56
KH-00355,DOANH NGHIỆP TW PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,15851661.0,3,23.44
KH-00356,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,30.0,46871099.0,2,71.27
KH-00356,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,12541200.0,2,19.07
KH-00356,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,SPORTBIKE_S,Xe thể thao thép,3.0,6356664.0,1,9.67
KH-00357,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,CITYBIKE_P,Xe phổ thông,26.0,42623881.0,2,58.32
KH-00357,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,17557680.0,1,24.02
KH-00357,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,14.0,12908877.0,1,17.66
KH-00358,CÔNG TY TNHH SƠN HÀ,CITYBIKE_P,Xe phổ thông,14.0,22076661.0,2,68.45
KH-00358,CÔNG TY TNHH SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10173608.0,1,31.55
KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,CITYBIKE_P,Xe phổ thông,114.0,183383288.0,8,81.69
KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,SPORTBIKE_S,Xe thể thao thép,7.0,18115553.0,3,8.07
KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,16366383.0,5,7.29
KH-00359,CÔNG TY CỔ PHẦN VẠN LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6621105.0,2,2.95
KH-00360,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CITYBIKE_P,Xe phổ thông,82.0,131728848.0,2,75.65
KH-00360,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,17306664.0,1,9.94
KH-00360,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,KIDBIKE_2,Xe trẻ em nhóm 2,16.0,14445546.0,1,8.3
KH-00360,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,SPORTBIKE_A,Xe thể thao nhôm,4.0,10657036.0,1,6.12
KH-00361,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,CITYBIKE_P,Xe phổ thông,2.0,4537038.0,1,100.0
KH-00362,HỘ KINH DOANH MẶT TRỜI,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,2027778.0,1,100.0
KH-00363,HỘ KINH DOANH ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,15.0,24633327.0,2,42.83
KH-00363,HỘ KINH DOANH ĐẠI LỢI,SPORTBIKE_S,Xe thể thao thép,6.0,13935552.0,2,24.23
KH-00363,HỘ KINH DOANH ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,12541200.0,2,21.81
KH-00363,HỘ KINH DOANH ĐẠI LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6398884.0,1,11.13
KH-00364,DOANH NGHIỆP TW XUÂN MAI,CITYBIKE_P,Xe phổ thông,149.0,244029953.0,4,93.66
KH-00364,DOANH NGHIỆP TW XUÂN MAI,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,16516290.0,3,6.34
KH-00365,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,14.0,22754992.0,2,67.11
KH-00365,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6540550.0,2,19.29
KH-00365,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2508240.0,1,7.4
KH-00365,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,SPORTBIKE_S,Xe thể thao thép,1.0,2105000.0,1,6.21
KH-00366,HỘ KINH DOANH THIÊN AN,CITYBIKE_P,Xe phổ thông,317.0,507156569.0,5,95.2
KH-00366,HỘ KINH DOANH THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,17.0,20758327.0,4,3.9
KH-00366,HỘ KINH DOANH THIÊN AN,SPORTBIKE_S,Xe thể thao thép,2.0,4815554.0,1,0.9
KH-00367,CÔNG TY CỔ PHẦN ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,10.0,15444440.0,1,61.72
KH-00367,CÔNG TY CỔ PHẦN ĐÔNG NAM,KIDBIKE_2,Xe trẻ em nhóm 2,10.0,9577770.0,1,38.28
KH-00368,HỘ KINH DOANH HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,9.0,14535551.0,1,51.54
KH-00368,HỘ KINH DOANH HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,10935460.0,1,38.78
KH-00368,HỘ KINH DOANH HOÀ BÌNH,SPORTBIKE_S,Xe thể thao thép,1.0,2730000.0,1,9.68
KH-00369,CÔNG TY TNHH VẠN LỢI,CITYBIKE_P,Xe phổ thông,15.0,24313883.0,3,41.59
KH-00369,CÔNG TY TNHH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,15471384.0,1,26.47
KH-00369,CÔNG TY TNHH VẠN LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,13.0,12353878.0,2,21.13
KH-00369,CÔNG TY TNHH VẠN LỢI,SPORTBIKE_S,Xe thể thao thép,3.0,6315000.0,1,10.8
KH-00370,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,2.0,3510555.0,1,51.29
KH-00370,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,3333332.0,1,48.71
KH-00371,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CITYBIKE_P,Xe phổ thông,17.0,27163883.0,3,85.16
KH-00371,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4735184.0,1,14.84
KH-00372,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,CITYBIKE_P,Xe phổ thông,302.0,477582664.0,4,100.0
KH-00373,DOANH NGHIỆP TW THIÊN AN,CITYBIKE_P,Xe phổ thông,20.0,32111100.0,1,68.16
KH-00373,DOANH NGHIỆP TW THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,14999994.0,1,31.84
KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,CITYBIKE_P,Xe phổ thông,68.0,108404968.0,4,53.33
KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,KIDBIKE_1,Xe trẻ em nhóm 1,39.0,50546743.0,5,24.87
KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,KIDBIKE_2,Xe trẻ em nhóm 2,32.0,28322204.0,4,13.93
KH-00374,CÔNG TY CỔ PHẦN XÂY DỰNG,SPORTBIKE_A,Xe thể thao nhôm,6.0,15985554.0,2,7.86
KH-00375,CÔNG TY TNHH ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,3.0,4767776.0,1,100.0
KH-00376,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,CITYBIKE_P,Xe phổ thông,7.0,11929998.0,1,45.96
KH-00376,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,8349812.0,1,32.17
KH-00376,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5677217.0,2,21.87
KH-00377,DOANH NGHIỆP TW PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,64.0,106498311.0,3,81.28
KH-00377,DOANH NGHIỆP TW PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,15539994.0,3,11.86
KH-00377,DOANH NGHIỆP TW PHÚ THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4747218.0,2,3.62
KH-00377,DOANH NGHIỆP TW PHÚ THỊNH,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,1,3.23
KH-00378,CỬA HÀNG XE ĐẠP VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,17.0,27465549.0,2,100.0
KH-00379,CÔNG TY TNHH MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,324.0,512805422.0,3,85.73
KH-00379,CÔNG TY TNHH MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,35.0,51488870.0,2,8.61
KH-00379,CÔNG TY TNHH MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,37.0,33884969.0,1,5.66
KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,48.0,77127205.0,5,66.99
KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,16957493.0,3,14.73
KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,KIDBIKE_2,Xe trẻ em nhóm 2,16.0,14735542.0,2,12.8
KH-00380,DOANH NGHIỆP TW HÙNG CƯỜNG,SPORTBIKE_S,Xe thể thao thép,3.0,6315000.0,1,5.48
KH-00381,DOANH NGHIỆP TW TÚ ANH,CITYBIKE_P,Xe phổ thông,33.0,52567211.0,3,90.6
KH-00381,DOANH NGHIỆP TW TÚ ANH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2831664.0,1,4.88
KH-00381,DOANH NGHIỆP TW TÚ ANH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,4.52
KH-00382,CÔNG TY TNHH LÊ ANH,CITYBIKE_P,Xe phổ thông,65.0,100827200.0,4,100.0
KH-00383,HỘ KINH DOANH VẠN LỢI,CITYBIKE_P,Xe phổ thông,91.0,143861627.0,3,100.0
KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,CITYBIKE_P,Xe phổ thông,24.0,37853322.0,2,90.5
KH-00384,CỬA HÀNG XE ĐẠP PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3973332.0,1,9.5
KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,CITYBIKE_P,Xe phổ thông,64.0,103994412.0,3,90.22
KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6552775.0,1,5.68
