customer_code,customer_name,product_code,product_name,color,tong_sl,tong_dt
KH-00042,HỘ KINH DOANH MẶT TRỜI,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,1.0,2100462.0
KH-00042,HỘ KINH DOANH MẶT TRỜI,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,4.0,6108331.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,5.0,6590275.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,5.0,6590275.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,1.0,1197685.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,4.0,6058332.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,3.0,4676388.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,3.0,4676388.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,1.0,1558796.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,15.0,24270365.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,20.0,32379620.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,40.0,64759240.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,15.0,24270365.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,7.0,11792591.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,9.0,15159257.0
KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,15.0,26991660.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,5.0,5250000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,5.0,5250000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,52.0,65000000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,24.0,27600000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,17.0,21250000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,10.0,12000000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,5.0,6000000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,26.0,32500000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,17.0,21250000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,14.0,15820000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,10.0,11300000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,10.0,11300000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,2.0,2260000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,16.0,18880000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,32.0,37760000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,39.0,46020000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,20.0,23600000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,8.0,10000000.0
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,4.0,5000000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,3.0,3150000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,5.0,5250000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,2.0,2400000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,20.0,25000000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,23.0,26450000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,8.0,10000000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,7.0,8400000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,4.0,4800000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10.0,12500000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10.0,12500000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,3.0,3390000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,5.0,5650000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,26.0,29380000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,9.0,10170000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,3.0,3540000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,5.0,5900000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,21.0,24780000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,10.0,11800000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,9.0,10800000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,6.0,7200000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,6.0,7200000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,11.0,13750000.0
KH-00064,CÔNG TY TNHH SƠN HÀ,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,5.0,6250000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,14.0,14700000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,15.0,15750000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,5.0,5250000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,6.0,7500000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,22.0,25300000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,8.0,10000000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,12.0,14400000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,11.0,13200000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,6.0,7500000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,12.0,15000000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,19.0,21470000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,11.0,12430000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,26.0,29380000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,5.0,5650000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,38.0,44840000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,15.0,17700000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,45.0,53100000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,11.0,12980000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,5.0,6000000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,1.0,1200000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,5.0,6000000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,15.0,18000000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,10.0,12500000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,1.0,1250000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,5.0,6000000.0
KH-00065,CÔNG TY CỔ PHẦN QUANG VINH,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,1.0,1300000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,3.0,3150000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,2.0,2400000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,2.0,2400000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,3.0,3750000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,13.0,16250000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,3.0,3600000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,6.0,7200000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,2.0,2500000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,3.0,3750000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,3.0,3390000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,2.0,2260000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,8.0,9040000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,1.0,1130000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,10.0,11800000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,4.0,4720000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,11.0,12980000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,3.0,3540000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,1.0,1200000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,1.0,1200000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,1.0,1200000.0
KH-00067,DOANH NGHIỆP TW NGỌC ANH,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,1.0,1300000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,3.0,3150000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,1.0,1050000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,4.0,4200000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,14.0,18383332.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,9.0,10350000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,16.0,21177776.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,5.0,6250000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,8.0,10000000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,3.0,3828888.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,1.0,1130000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,3.0,3390000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,3.0,3540000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,9.0,10620000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,7.0,8260000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,2.0,2360000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,3.0,3600000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,4.0,4800000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,3.0,3600000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,33.0,43577776.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,21.0,26250000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,5.0,7376666.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,3.0,3600000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,3.0,3900000.0
KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,9.0,19350000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,12.0,14246664.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,1.0,1050000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,3.0,3150000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,3.0,3551388.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,2.0,3088888.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,5.0,7722220.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,7.0,10912776.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,7.0,10912776.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,7.0,8760000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,7.0,10912776.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,5.0,5900000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,23.0,31640000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,40.0,56200000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,13.0,18940000.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,19.0,27772220.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,30.0,54399990.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,42.0,70318321.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,1.0,1813333.0
KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,3.0,6450000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,8.0,8400000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,3.0,3150000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,3.0,3424444.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,4.0,4600000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,2.0,2744444.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,2.0,2744444.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,1.0,1250000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,9.0,11961110.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,2.0,2260000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,10.0,11300000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,17.0,19210000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,3.0,3390000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,4.0,4720000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,10.0,13150000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,27.0,34110000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,1.0,1630000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,1.0,1200000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,3.0,3600000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,2.0,2400000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,14.0,19286110.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,5.0,9066665.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,13.0,17939999.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,3.0,3750000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,2.0,2400000.0
KH-00078,HỘ KINH DOANH VĨNH PHÁT,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,2.0,4300000.0
KH-00079,CÔNG TY TNHH ĐÔNG NAM,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,5.0,6347776.0
KH-00079,CÔNG TY TNHH ĐÔNG NAM,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,1.0,1324444.0
KH-00079,CÔNG TY TNHH ĐÔNG NAM,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,4.0,5000000.0
KH-00079,CÔNG TY TNHH ĐÔNG NAM,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,2.0,2300000.0
