so_number,order_date,fiscal_year,fiscal_month,fiscal_quarter,week,customer_code,customer_name,province_name,region,product_code,product_name,color,line_name,group_code,group_name,quantity,unit_price,line_total
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000340010090000,,,,,,4.0,1418796.3,5675185.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000330010240000,,,,,,4.0,1490092.59,5960370.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1040010000080000,,,,,,4.0,1490092.59,5960370.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1775277.78,1775278.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000320010090000,,,,,,4.0,1703981.48,6815926.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3.0,1996296.3,5988889.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000227002009000,Xe đạp Thống Nhất LD 24-02 Hồng,Hồng,,,,1.0,1846574.07,1846574.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.0,1917870.37,3835741.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Trắng,Xe M2601,SPORTBIKE_S,Xe thể thao thép,5.0,2844722.22,14223611.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.0,1846574.07,1846574.0
BH25.0019,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000225002007000,Xe đạp Thống Nhất New 26 Coban,Coban,,,,1.0,1917870.37,1917870.0
BH25.0020,2025-01-11,2025,1,1,2,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,30.0,2076388.88,62291666.0
BH25.0020,2025-01-11,2025,1,1,2,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,Hà Nội,Miền Bắc,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,30.0,2076388.88,62291666.0
BH25.0021,2025-01-11,2025,1,1,2,KH-00021,HỘ KINH DOANH XÂY DỰNG,Hà Nội,Miền Bắc,000218002007000,Xe đạp Thống Nhất GN 06-27 Coban,Coban,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,40.0,2175925.92,87037037.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1062314.81,1062315.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000340010090000,,,,,,2.0,1418796.3,2837593.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000220020220000,Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1133611.11,2267222.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1133611.11,2267222.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000330010240000,,,,,,2.0,1490092.59,2980185.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1040010000080000,,,,,,1.0,1490092.59,1490093.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000320010090000,,,,,,2.0,1703981.48,3407963.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000304002004000,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1960648.15,3921296.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.0,1917870.37,3835741.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000314002019000,Xe đạp Thống Nhất MTB 24-04 Tem vàng,vàng,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,1.0,2488240.74,2488241.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Trắng,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1.0,2844722.22,2844722.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.0,1846574.07,1846574.0
BH25.0022,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000225002007000,Xe đạp Thống Nhất New 26 Coban,Coban,,,,2.0,1917870.37,3835741.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,1062314.81,4249259.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000340010090000,,,,,,4.0,1418796.3,5675185.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000220020220000,Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1133611.11,2267222.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000330010240000,,,,,,4.0,1490092.59,5960370.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000320010090000,,,,,,4.0,1703981.48,6815926.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000304002004000,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1960648.15,1960648.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,4.0,1917870.37,7671481.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3.0,1846574.07,5539722.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Trắng,Xe M2601,SPORTBIKE_S,Xe thể thao thép,3.0,2844722.22,8534167.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217004005000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,Cam,Xe GN 06-26 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,1.0,2488240.74,2488241.0
BH25.0023,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000225002007000,Xe đạp Thống Nhất New 26 Coban,Coban,,,,2.0,1917870.37,3835741.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,1062314.81,3186944.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1040010000080000,,,,,,2.0,1490092.59,2980185.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,Hồng,Xe Neo 20-03,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1561388.89,3122778.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1775277.78,5325833.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000320010090000,,,,,,1.0,1703981.48,1703981.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1.0,1917870.37,1917870.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Trắng,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1.0,2844722.22,2844722.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3.0,1846574.07,5539722.0
BH25.0024,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217004005000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,Cam,Xe GN 06-26 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,3.0,2488240.74,7464722.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,9.0,1062314.81,9560833.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000340010090000,,,,,,1.0,1418796.3,1418796.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,Hồng,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,1133611.11,3400833.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1133611.11,2267222.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,1133611.11,6801667.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1040010000080000,,,,,,4.0,1490092.59,5960370.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000330010240000,,,,,,1.0,1490092.59,1490093.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,Hồng,Xe Neo 20-03,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1561388.89,4684167.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,1775277.78,12426944.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000320010090000,,,,,,1.0,1703981.48,1703981.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,Coban,Xe GN 06 20,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,1418796.3,12769167.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000304002004000,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1960648.15,5881944.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,9.0,1996296.3,17966667.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1.0,1917870.37,1917870.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000314002020000,Xe đạp Thống Nhất MTB 24-04 Tem Xanh da trời,trời,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,4.0,2488240.74,9952963.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Trắng,Xe M2601,SPORTBIKE_S,Xe thể thao thép,2.0,2844722.22,5689444.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,6.0,1846574.07,11079444.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000217004008000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Ghi,Ghi,Xe GN 06-26 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,2.0,2488240.74,4976481.0
BH25.0025,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,Xe New 26,CITYBIKE_P,Xe phổ thông,7.0,1917870.37,13425093.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,Hồng,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1040010000080000,,,,,,1.0,1490092.59,1490093.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,Hồng,Xe Neo 20-03,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1561388.89,3122778.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000304002004000,Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1960648.15,1960648.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1.0,1917870.37,1917870.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000231003002000,Xe đạp Thống Nhất M2601 Trắng,Trắng,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1.0,2844722.22,2844722.0
BH25.0026,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.0,1996296.3,1996296.0
BH25.0027,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,8.0,1996296.3,15970370.0
BH25.0027,2025-01-11,2025,1,1,2,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,Xe New 26,CITYBIKE_P,Xe phổ thông,7.0,1917870.37,13425093.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1062314.81,1062315.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000340010090000,,,,,,2.0,1418796.3,2837593.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,Hồng,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,1133611.11,1133611.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000330010240000,,,,,,2.0,1490092.59,2980185.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1040010000080000,,,,,,1.0,1490092.59,1490093.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,Xe New 26,CITYBIKE_P,Xe phổ thông,2.0,1917870.37,3835741.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,1000320010090000,,,,,,2.0,1703981.48,3407963.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.0,1996296.3,3992593.0
BH25.0028,2025-01-13,2025,1,1,3,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,Miền Nam,000227002009000,Xe đạp Thống Nhất LD 24-02 Hồng,Hồng,,,,1.0,1846574.07,1846574.0
