"order_id","so_number","product_code","quantity","unit_price","line_total","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_name","color","line_id","line_name","group_code","group_name","ym","period_label","quarter_label","day_of_week","week_of_year","is_weekend","order_total","n_lines_in_order","line_share_of_order_pct","sku_revenue_rank","sku_pareto_class","sku_bcg_quadrant","sku_rev_share_group_pct","sku_yoy_rev_pct","sku_avg_unit_price","sku_pareto_cum_pct","cust_cohort_month","cust_recency_days","cust_n_orders_q1_2025","cust_revenue_q1_2025","cust_avg_order_value","cust_rfm_r","cust_rfm_f","cust_rfm_m","cust_rfm_segment","cust_churn_label","cust_churn_prob","cust_churn_priority"
18,"BH25.0014","1000270020220000",3.0,500000.0,1500000,"2025-01-10",2025,1,1,"KH-00014","HỘ KINH DOANH LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2025-01","T1/2025","Q1/2025",4,2,0,42780000,19,3.51,47.0,"A","Ngôi sao",17.5,1548.58,802783.0,65.43,"2025-01",14.0,3.0,119270000.0,39756667.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.8244,"Cao"
18,"BH25.0014","000217003001000",3.0,1250000.0,3750000,"2025-01-10",2025,1,1,"KH-00014","HỘ KINH DOANH LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,42780000,19,8.77,6.0,"A","Ngôi sao",4.83,1966.83,1527988.0,19.27,"2025-01",14.0,3.0,119270000.0,39756667.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.8244,"Cao"
18,"BH25.0014","000217003008000",2.0,1250000.0,2500000,"2025-01-10",2025,1,1,"KH-00014","HỘ KINH DOANH LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,42780000,19,5.84,9.0,"A","Ngôi sao",3.75,1957.1,1491638.0,26.14,"2025-01",14.0,3.0,119270000.0,39756667.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.8244,"Cao"
18,"BH25.0014","000333002001000",2.0,1300000.0,2600000,"2025-01-10",2025,1,1,"KH-00014","HỘ KINH DOANH LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất Super 26 đen","đen",70.0,"Xe Super 26","SPORTBIKE_S","Xe thể thao thép","2025-01","T1/2025","Q1/2025",4,2,0,42780000,19,6.08,114.0,"C","Bò sữa",4.65,-100.0,1306540.0,90.07,"2025-01",14.0,3.0,119270000.0,39756667.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.8244,"Cao"
18,"BH25.0014","000333002022000",1.0,1300000.0,1300000,"2025-01-10",2025,1,1,"KH-00014","HỘ KINH DOANH LONG PHÚ","Bắc Ninh","Miền Bắc","Xe đạp Thống Nhất Super 26 xanh","xanh",70.0,"Xe Super 26","SPORTBIKE_S","Xe thể thao thép","2025-01","T1/2025","Q1/2025",4,2,0,42780000,19,3.04,128.0,"C","Bò sữa",3.86,-80.22,1347279.0,92.33,"2025-01",14.0,3.0,119270000.0,39756667.0,2.0,5.0,5.0,"Cần chăm sóc đặc biệt",0.0,0.8244,"Cao"
14,"BH25.0015","1000300050010000",1.0,2150000.0,2150000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 ( Đen)","Đen",74.0,"Xe MTB SPD 27.5","SPORTBIKE_A","Xe thể thao nhôm","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,9.26,100.0,"B","Ngôi sao",8.75,-70.5,2317387.0,87.22,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","1000300050080000",1.0,2150000.0,2150000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi)","Ghi",74.0,"Xe MTB SPD 27.5","SPORTBIKE_A","Xe thể thao nhôm","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,9.26,129.0,"C","Bò sữa",5.59,-80.84,2231522.0,92.48,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","1000300050080000",3.0,2150000.0,6450000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi)","Ghi",74.0,"Xe MTB SPD 27.5","SPORTBIKE_A","Xe thể thao nhôm","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,27.79,129.0,"C","Bò sữa",5.59,-80.84,2231522.0,92.48,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000217003005000",1.0,1250000.0,1250000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Cam","Cam",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,5.39,74.0,"B","Dấu hỏi",0.76,2134.17,1592096.0,78.8,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000217003001000",2.0,1250000.0,2500000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,10.77,6.0,"A","Ngôi sao",4.83,1966.83,1527988.0,19.27,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000218003008000",1.0,1270000.0,1270000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất GN 06-27 2.0 Ghi","Ghi",12.0,"Xe GN 06-27 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,5.47,135.0,"C","Con chó",0.26,-100.0,1284200.0,93.33,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000218003001000",2.0,1270000.0,2540000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất GN 06-27 2.0 Đen","Đen",12.0,"Xe GN 06-27 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,10.94,164.0,"C","Con chó",0.15,-100.0,1275501.0,96.57,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000218003005000",1.0,1270000.0,1270000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất GN 06-27 2.0 Cam","Cam",12.0,"Xe GN 06-27 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,5.47,187.0,"C","Con chó",0.11,-100.0,1277406.0,98.12,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000214004000000",2.0,1250000.0,2500000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất GN 05-26","05-26",5.0,"Xe GN 05-26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,10.77,24.0,"A","Ngôi sao",2.1,1324.62,1465146.0,46.86,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
14,"BH25.0015","000224002026000",1.0,1130000.0,1130000,"2025-01-10",2025,1,1,"KH-00015","DOANH NGHIỆP TW MINH PHƯƠNG","Phú Thọ","Miền Bắc","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23210000,10,4.87,19.0,"A","Ngôi sao",2.23,1658.2,1398672.0,41.08,"2025-01",6.0,3.0,77930000.0,25976667.0,3.0,5.0,4.0,"Cần theo dõi",1.0,0.8673,"Cao"
15,"BH25.0016","000226003015000",1.0,1200000.0,1200000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất LD 24-01_2023 Café/nâu","Café/nâu",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,3.27,39.0,"A","Bò sữa",1.35,763.41,1510339.0,60.04,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000225002023000",5.0,1180000.0,5900000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất New 26 Kem","Kem",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,16.06,1.0,"A","Ngôi sao",9.48,1368.16,1483312.0,5.14,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000224002023000",3.0,1130000.0,3390000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất New 24 Kem","Kem",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,9.23,2.0,"A","Ngôi sao",5.99,1609.61,1390867.0,8.39,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000216003008000",2.0,1200000.0,2400000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất GN 06-24 2.0 Ghi","Ghi",8.0,"Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,6.53,25.0,"A","Ngôi sao",1.98,4024.94,1463530.0,47.93,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000226003023000",1.0,1200000.0,1200000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,3.27,3.0,"A","Ngôi sao",5.29,1996.02,1568740.0,11.26,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000225002002000",2.0,1180000.0,2360000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất New 26 Trắng","Trắng",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,6.43,7.0,"A","Ngôi sao",4.78,1196.33,1549960.0,21.86,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000225002025000",1.0,1180000.0,1180000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,3.21,11.0,"A","Ngôi sao",3.09,1168.63,1459749.0,29.62,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000401002022000",10.0,1300000.0,13000000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất Nữ Lốp đỏ, Xanh dương","Xanh dương","","","","","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,35.39,"","","","","","","","2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000216003001000",3.0,1200000.0,3600000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen",8.0,"Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,9.8,21.0,"A","Ngôi sao",2.15,1975.07,1417179.0,43.43,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
15,"BH25.0016","000331002022000",2.0,1250000.0,2500000,"2025-01-10",2025,1,1,"KH-00016","DOANH NGHIỆP TW VIỆT ANH","Quảng Trị","Miền Trung","Xe đạp Thống Nhất MTB 26-02 Xanh dương","Xanh dương",18.0,"Xe MTB 26 02","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,36730000,10,6.81,40.0,"A","Bò sữa",1.33,596.83,1563388.0,60.76,"2025-01",5.0,4.0,93910000.0,23477500.0,4.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.7793,"Cao"
13,"BH25.0017","000225002023000",5.0,1180000.0,5900000,"2025-01-10",2025,1,1,"KH-00017","CỬA HÀNG XE ĐẠP THUỶ TIÊN","TT Hương Sơn- Phú Bình- Thái Nguyên","Miền Bắc","Xe đạp Thống Nhất New 26 Kem","Kem",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23350000,6,25.27,1.0,"A","Ngôi sao",9.48,1368.16,1483312.0,5.14,"2025-01",80.0,1.0,23350000.0,23350000.0,1.0,2.0,2.0,"Có nguy cơ rời bỏ",1.0,0.8758,"Cao"
13,"BH25.0017","000225002002000",5.0,1180000.0,5900000,"2025-01-10",2025,1,1,"KH-00017","CỬA HÀNG XE ĐẠP THUỶ TIÊN","TT Hương Sơn- Phú Bình- Thái Nguyên","Miền Bắc","Xe đạp Thống Nhất New 26 Trắng","Trắng",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23350000,6,25.27,7.0,"A","Ngôi sao",4.78,1196.33,1549960.0,21.86,"2025-01",80.0,1.0,23350000.0,23350000.0,1.0,2.0,2.0,"Có nguy cơ rời bỏ",1.0,0.8758,"Cao"
13,"BH25.0017","000225002009000",5.0,1180000.0,5900000,"2025-01-10",2025,1,1,"KH-00017","CỬA HÀNG XE ĐẠP THUỶ TIÊN","TT Hương Sơn- Phú Bình- Thái Nguyên","Miền Bắc","Xe đạp Thống Nhất New 26 Hồng","Hồng",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23350000,6,25.27,53.0,"A","Ngôi sao",1.03,1551.24,1469908.0,68.9,"2025-01",80.0,1.0,23350000.0,23350000.0,1.0,2.0,2.0,"Có nguy cơ rời bỏ",1.0,0.8758,"Cao"
13,"BH25.0017","000224002002000",2.0,1130000.0,2260000,"2025-01-10",2025,1,1,"KH-00017","CỬA HÀNG XE ĐẠP THUỶ TIÊN","TT Hương Sơn- Phú Bình- Thái Nguyên","Miền Bắc","Xe đạp Thống Nhất New 24 Trắng","Trắng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23350000,6,9.68,18.0,"A","Ngôi sao",2.32,1460.03,1400654.0,39.87,"2025-01",80.0,1.0,23350000.0,23350000.0,1.0,2.0,2.0,"Có nguy cơ rời bỏ",1.0,0.8758,"Cao"
13,"BH25.0017","000224002023000",2.0,1130000.0,2260000,"2025-01-10",2025,1,1,"KH-00017","CỬA HÀNG XE ĐẠP THUỶ TIÊN","TT Hương Sơn- Phú Bình- Thái Nguyên","Miền Bắc","Xe đạp Thống Nhất New 24 Kem","Kem",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23350000,6,9.68,2.0,"A","Ngôi sao",5.99,1609.61,1390867.0,8.39,"2025-01",80.0,1.0,23350000.0,23350000.0,1.0,2.0,2.0,"Có nguy cơ rời bỏ",1.0,0.8758,"Cao"
13,"BH25.0017","000224002009000",1.0,1130000.0,1130000,"2025-01-10",2025,1,1,"KH-00017","CỬA HÀNG XE ĐẠP THUỶ TIÊN","TT Hương Sơn- Phú Bình- Thái Nguyên","Miền Bắc","Xe đạp Thống Nhất New 24 Hồng","Hồng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,23350000,6,4.84,45.0,"A","Bò sữa",1.21,1089.14,1337719.0,64.13,"2025-01",80.0,1.0,23350000.0,23350000.0,1.0,2.0,2.0,"Có nguy cơ rời bỏ",1.0,0.8758,"Cao"
12,"BH25.0018","000226003002000",1.0,1200000.0,1200000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.82,23.0,"A","Ngôi sao",2.1,1350.46,1490422.0,45.72,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000330002001000",1.0,1200000.0,1200000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 24-03 Đen","Đen",17.0,"Xe MTB 24-03","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.82,81.0,"B","Con chó",0.7,-100.0,1218539.0,81.62,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000224002015000",1.0,1130000.0,1130000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Café/nâu","Café/nâu",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.53,14.0,"A","Ngôi sao",2.78,1365.54,1398078.0,34.45,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000224002026000",1.0,1130000.0,1130000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.53,19.0,"A","Ngôi sao",2.23,1658.2,1398672.0,41.08,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000225002023000",2.0,1180000.0,2360000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Kem","Kem",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,9.47,1.0,"A","Ngôi sao",9.48,1368.16,1483312.0,5.14,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000125002009000",1.0,1050000.0,1050000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.21,8.0,"A","Ngôi sao",20.89,1990.67,1251943.0,24.11,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000125002013000",1.0,1050000.0,1050000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Xanh","Xanh",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.21,33.0,"A","Ngôi sao",7.79,1544.05,1205686.0,55.4,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000333002001000",1.0,1300000.0,1300000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 26 đen","đen",70.0,"Xe Super 26","SPORTBIKE_S","Xe thể thao thép","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,5.22,114.0,"C","Bò sữa",4.65,-100.0,1306540.0,90.07,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000333002022000",1.0,1300000.0,1300000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 26 xanh","xanh",70.0,"Xe Super 26","SPORTBIKE_S","Xe thể thao thép","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,5.22,128.0,"C","Bò sữa",3.86,-80.22,1347279.0,92.33,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000226003014000",1.0,1200000.0,1200000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini","Xanh Santorini",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,4.82,43.0,"A","Bò sữa",1.25,880.34,1448535.0,62.81,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
12,"BH25.0018","000314002005000",10.0,1200000.0,12000000,"2025-01-10",2025,1,1,"KH-00018","CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 24-04 Tem cam","Tem cam",66.0,"Xe MTB 24-04","SPORTBIKE_S","Xe thể thao thép","2025-01","T1/2025","Q1/2025",4,2,0,24920000,11,48.15,215.0,"C","Dấu hỏi",0.64,274.53,1165237.0,99.36,"2025-01",10.0,3.0,125901481.0,41967160.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.741,"Cao"
19,"BH25.0019","1000210020090000",4.0,1062314.81,4249259,"2025-01-11",2025,1,1,"KH-00019","CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH","TP. Hồ Chí Minh","Miền Nam","Xe đạp Thống Nhất TE Love 12 Hồng","Hồng",42.0,"Xe Love 12","KIDBIKE_2","Xe trẻ em nhóm 2","2025-01","T1/2025","Q1/2025",5,2,1,61229258,13,6.94,102.0,"B","Bò sữa",6.3,917.24,926582.0,87.68,"2025-01",6.0,15.0,1315502218.0,87700148.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.3931,"Trung bình"
19,"BH25.0019","1000340010090000",4.0,1418796.3,5675185,"2025-01-11",2025,1,1,"KH-00019","CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH","TP. Hồ Chí Minh","Miền Nam","","","","","","","2025-01","T1/2025","Q1/2025",5,2,1,61229258,13,9.27,262.0,"C","Con chó",0.2,115.18,925925.0,99.97,"2025-01",6.0,15.0,1315502218.0,87700148.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.3931,"Trung bình"
19,"BH25.0019","1000250020050000",1.0,1133611.11,1133611,"2025-01-11",2025,1,1,"KH-00019","CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH","TP. Hồ Chí Minh","Miền Nam","Xe đạp Thống Nhất TE Robot 16 Cam","Cam",44.0,"Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2","2025-01","T1/2025","Q1/2025",5,2,1,61229258,13,1.85,107.0,"B","Ngôi sao",5.43,1784.75,876614.0,88.75,"2025-01",6.0,15.0,1315502218.0,87700148.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.3931,"Trung bình"
19,"BH25.0019","1000330010240000",4.0,1490092.59,5960370,"2025-01-11",2025,1,1,"KH-00019","CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH","TP. Hồ Chí Minh","Miền Nam","","","","","","","2025-01","T1/2025","Q1/2025",5,2,1,61229258,13,9.73,"","","","","","","","2025-01",6.0,15.0,1315502218.0,87700148.0,3.0,5.0,5.0,"Cần theo dõi",0.0,0.3931,"Trung bình"
