"so_number","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_code","product_name","color","line_name","group_code","group_name","quantity","unit_price","line_total"
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000331002004000","Xe đạp Thống Nhất MTB 26-02 Đỏ tươi","Đỏ tươi","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",2.0,1799444.0,3598888.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000125002009000","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1310555.0,2621110.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000125002002000","Xe đạp Thống Nhất Puppy 20 Trắng","Trắng","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1310555.0,2621110.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000125002013000","Xe đạp Thống Nhất Puppy 20 Xanh","Xanh","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1310555.0,1310555.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000125002023000","Xe đạp Thống Nhất Puppy 20 Kem","Kem","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1310555.0,2621110.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000124002009000","Xe đạp Thống Nhất Neo 2004 Hồng","Hồng","Xe Neo 2004","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1111111.0,2222222.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000124002024000","Xe đạp Thống Nhất Neo 2004 Tím","Tím","Xe Neo 2004","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1111111.0,2222222.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000336002022000","Xe đạp Thống Nhất SK 20 xanh","xanh","","","",1.0,1377777.0,1377777.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",1.0,1377777.0,1377777.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000336002004000","Xe đạp Thống Nhất SK 20 đỏ","đỏ","","","",1.0,1377777.0,1377777.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000230002009000","Xe đạp Thống Nhất LD 26 Pastel Hồng","Hồng","","","",2.0,1799444.0,3598888.0
"BH26.0945","2026-03-01",2026,3,1,"KH-00168","DOANH NGHIỆP TW ĐẠI LỢI","Hà Nội","Miền Bắc","000337002008000","Xe đạp Thống Nhất SK 24 ghi","ghi","","","",1.0,1622222.0,1622222.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000125002013000","Xe đạp Thống Nhất Puppy 20 Xanh","Xanh","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1310555.0,1310555.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000125002009000","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1310555.0,1310555.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000131002004005","Xe đạp Thống Nhất GN 06 20 2024 Đỏ","Đỏ","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1169907.0,1169907.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000217002003000","Xe đạp Thống Nhất GN 06-26 Đỏ đun","Đỏ đun","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000217002007000","Xe đạp Thống Nhất GN 06-26 Coban","Coban","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000224002015000","Xe đạp Thống Nhất New 24 Café/nâu","Café/nâu","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000337002001000","Xe đạp Thống Nhất SK 24 đen","đen","","","",1.0,1622222.0,1622222.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000337002008000","Xe đạp Thống Nhất SK 24 ghi","ghi","","","",1.0,1622222.0,1622222.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000337002022000","Xe đạp Thống Nhất SK 24 xanh","xanh","","","",1.0,1622222.0,1622222.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000230002023000","Xe đạp Thống Nhất LD 26 Kem","Kem","Xe LD 26","CITYBIKE_P","Xe phổ thông",1.0,1799444.0,1799444.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000217002003000","Xe đạp Thống Nhất GN 06-26 Đỏ đun","Đỏ đun","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000209002025000","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím","Xe 219-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.0946","2026-03-01",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000225002025000","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","1000240020090000","Xe đạp Thống Nhất TE Bunny 16 Hồng","Hồng","Xe Bunny 16","KIDBIKE_2","Xe trẻ em nhóm 2",2.0,943888.0,1887776.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","1000270020220000","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương","Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2",2.0,943888.0,1887776.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",1.0,1799444.0,1799444.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000337002001000","Xe đạp Thống Nhất SK 24 đen","đen","","","",1.0,1622222.0,1622222.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000337002008000","Xe đạp Thống Nhất SK 24 ghi","ghi","","","",1.0,1622222.0,1622222.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000131002004005","Xe đạp Thống Nhất GN 06 20 2024 Đỏ","Đỏ","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1169907.0,1169907.0
"BH26.0947","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000216003001000","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",2.0,1530555.0,3061110.0
"BH26.0948","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000207004000000","Xe đạp Thống Nhất 219-05-26","219-05-26","Xe 219-05-26","CITYBIKE_P","Xe phổ thông",2.0,1530555.0,3061110.0
"BH26.0948","2026-03-01",2026,3,1,"KH-00459","CÔNG TY CỔ PHẦN TOÀN THẮNG","Hà Nội","Miền Bắc","000209002007000","Xe đạp Thống Nhất 219-26 Coban","Coban","Xe 219-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",3.0,1616111.0,4848333.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000216003001000","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",3.0,1530555.0,4591665.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",2.0,1591666.0,3183332.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000209002025000","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím","Xe 219-26","CITYBIKE_P","Xe phổ thông",5.0,1469444.0,7347220.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000209002003000","Xe đạp Thống Nhất 219-26 Đỏ đun","Đỏ đun","Xe 219-26","CITYBIKE_P","Xe phổ thông",3.0,1469444.0,4408332.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000125002009000","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",5.0,1310555.0,6552775.0
"BH26.0949","2026-03-01",2026,3,1,"KH-00386","CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN","Hà Nam","Miền Bắc","000331002001000","Xe đạp Thống Nhất MTB 26-02 đen","đen","","","",1.0,1799444.0,1799444.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002025000","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002009000","Xe đạp Thống Nhất New 26 Hồng","Hồng","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002025000","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002004000","Xe đạp Thống Nhất New 26 Đỏ tươi","Đỏ tươi","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0950","2026-03-01",2026,3,1,"","","","","000225002009000","Xe đạp Thống Nhất New 26 Hồng","Hồng","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","000230002014000","Xe đạp Thống Nhất LD 26 Xanh Santorini","Xanh Santorini","Xe LD 26","CITYBIKE_P","Xe phổ thông",1.0,1799444.0,1799444.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","1000240020090000","Xe đạp Thống Nhất TE Bunny 16 Hồng","Hồng","Xe Bunny 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","000131002008001","Xe đạp Thống Nhất GN 06 20 2024 Ghi","Ghi","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1169907.0,1169907.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","000230002023000","Xe đạp Thống Nhất LD 26 Kem","Kem","Xe LD 26","CITYBIKE_P","Xe phổ thông",4.0,1799444.0,7197776.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","000337002001000","Xe đạp Thống Nhất SK 24 đen","đen","","","",2.0,1622222.0,3244444.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","000337002022000","Xe đạp Thống Nhất SK 24 xanh","xanh","","","",2.0,1622222.0,3244444.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","1000270020220000","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương","Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.0951","2026-03-01",2026,3,1,"","","","","1000270020150000","Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu","Café/nâu","Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000216003001000","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",5.0,1530555.0,7652775.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000225002025000","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint","Xe New 26","CITYBIKE_P","Xe phổ thông",3.0,1616111.0,4848333.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","1000400050010000","Xe đạp Thống Nhất MTB SPD 27.5 17 Đen","Đen","","","",1.0,2960555.0,2960555.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","1000400050080010","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","",1.0,2960555.0,2960555.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","1000400050200000","Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh","Xanh","","","",1.0,2960555.0,2960555.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000219002012000","Xe đạp Thống Nhất GN 2.0 700C Ghi","Ghi","","","",2.0,1744444.0,3488888.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000219002022000","Xe đạp Thống Nhất GN 2.0 700C Xanh","Xanh","","","",2.0,1744444.0,3488888.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000224002015000","Xe đạp Thống Nhất New 24 Café/nâu","Café/nâu","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000224002026000","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000225002025000","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",2.0,1591666.0,3183332.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000217002007000","Xe đạp Thống Nhất GN 06-26 Coban","Coban","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000337002001000","Xe đạp Thống Nhất SK 24 đen","đen","","","",1.0,1622222.0,1622222.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000337002008000","Xe đạp Thống Nhất SK 24 ghi","ghi","","","",1.0,1622222.0,1622222.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000125002023000","Xe đạp Thống Nhất Puppy 20 Kem","Kem","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",3.0,1310555.0,3931665.0
"BH26.0952","2026-03-01",2026,3,1,"","","","","000230002013000","Xe đạp Thống Nhất LD 26 Pastel Xanh","Pastel Xanh","","","",2.0,1799444.0,3598888.0
"BH26.0953","2026-03-01",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.0953","2026-03-01",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000225002009000","Xe đạp Thống Nhất New 26 Hồng","Hồng","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.0953","2026-03-01",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",4.0,1377777.0,5511108.0
"BH26.0953","2026-03-01",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000331002022000","Xe đạp Thống Nhất MTB 26-02 Xanh dương","Xanh dương","Xe MTB 26 02","CITYBIKE_P","Xe phổ thông",5.0,1799444.0,8997220.0
"BH26.0953","2026-03-01",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000225002002000","Xe đạp Thống Nhất New 26 Trắng","Trắng","Xe New 26","CITYBIKE_P","Xe phổ thông",6.0,1616111.0,9696666.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000216003008000","Xe đạp Thống Nhất GN 06-24 2.0 Ghi","Ghi","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",1.0,1530555.0,1530555.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","1000400050200000","Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh","Xanh","","","",1.0,2960555.0,2960555.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","1000400050010000","Xe đạp Thống Nhất MTB SPD 27.5 17 Đen","Đen","","","",1.0,2960555.0,2960555.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000224002026000","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000224002015000","Xe đạp Thống Nhất New 24 Café/nâu","Café/nâu","Xe New 24","CITYBIKE_P","Xe phổ thông",2.0,1555000.0,3110000.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",4.0,1591666.0,6366664.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",8.0,1591666.0,12733328.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000216003001000","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen","Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông",10.0,1530555.0,15305550.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000208002023000","Xe đạp Thống Nhất 219-24 Xanh Tím","Xanh Tím","Xe 219-24","CITYBIKE_P","Xe phổ thông",3.0,1408333.0,4224999.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000208002003000","Xe đạp Thống Nhất 219-24 Đỏ đun","Đỏ đun","Xe 219-24","CITYBIKE_P","Xe phổ thông",1.0,1408333.0,1408333.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000224002023000","Xe đạp Thống Nhất New 24 Kem","Kem","Xe New 24","CITYBIKE_P","Xe phổ thông",7.0,1555000.0,10885000.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","100029005080000","Xe đạp Thống Nhất CPD 700C Ghi","Ghi","","","",2.0,2960555.0,5921110.0
"BH26.0954","2026-03-01",2026,3,1,"KH-00476","CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI","Hưng Yên","Miền Bắc","000125002023000","Xe đạp Thống Nhất Puppy 20 Kem","Kem","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1310555.0,1310555.0
